05,06,XX,08,XX,09,14,XX,22,27,XX,34,XX,53,56,XX,67,68,76,83,XX,90,XX,XX,XX,XX,XX,0404
XX,09,XX,19,23,29,34,XX,39,49,50,56,57,XX,70,XX,78,80,81,82,XX,XX,XX,XX,XX,XX,XX,0405
02,03,XX,05,08,12,13,XX,35,36,XX,43,53,65,66,XX,74,XX,76,84,XX,XX,XX,XX,XX,XX,XX,0406
XX,02,XX,03,XX,11,18,32,35,47,50,XX,51,52,XX,53,XX,69,72,79,80,XX,XX,XX,XX,XX,XX,0407
XX,29,XX,35,40,XX,41,45,46,XX,56,60,XX,65,XX,69,XX,75,76,XX,84,85,87,XX,XX,XX,XX,0408
03,06,XX,12,XX,21,XX,22,25,40,41,48,53,XX,59,62,71,83,84,XX,XX,XX,XX,XX,XX,XX,XX,0409
XX,01,02,08,12,22,24,31,XX,34,44,XX,49,XX,60,XX,62,79,XX,81,83,XX,XX,XX,XX,XX,XX,0410
XX,01,02,XX,12,14,16,22,44,45,XX,53,XX,65,XX,67,XX,75,82,XX,86,87,XX,XX,XX,XX,XX,0411
28,XX,37,XX,38,41,42,XX,43,44,47,48,XX,56,64,75,XX,80,81,83,XX,XX,XX,XX,XX,XX,XX,0412
XX,03,XX,04,12,XX,13,XX,18,27,XX,29,XX,34,XX,48,64,67,XX,68,71,XX,73,XX,89,XX,XX,0413
XX,06,08,12,XX,17,23,35,37,41,42,61,XX,71,74,81,89,XX,90,XX,XX,XX,XX,XX,XX,XX,XX,0414
03,XX,17,XX,25,27,XX,29,XX,40,XX,46,48,51,XX,67,XX,71,XX,80,XX,81,XX,82,XX,89,XX,0415
XX,14,17,18,XX,22,XX,26,XX,32,36,37,39,46,62,XX,68,XX,71,72,82,XX,XX,XX,XX,XX,XX,0416
02,XX,06,19,XX,26,XX,27,29,31,41,52,58,63,73,74,77,XX,87,XX,XX,XX,XX,XX,XX,XX,XX,0417
08,10,16,21,30,XX,35,XX,36,41,49,57,58,62,XX,74,83,XX,90,XX,XX,XX,XX,XX,XX,XX,XX,0418
XX,05,06,XX,07,XX,10,XX,16,19,XX,35,36,37,40,45,51,XX,57,65,82,XX,XX,XX,XX,XX,XX,0419
02,13,XX,15,22,23,XX,29,30,48,52,XX,64,69,XX,72,78,XX,79,82,XX,XX,XX,XX,XX,XX,XX,0420
XX,02,XX,08,19,XX,20,23,XX,25,38,55,56,XX,58,XX,65,78,XX,81,XX,84,90,XX,XX,XX,XX,0421
XX,02,04,XX,09,19,24,XX,26,XX,36,51,52,XX,64,66,67,68,XX,75,XX,80,XX,XX,XX,XX,XX,0422
XX,03,10,15,XX,17,XX,30,33,38,39,54,64,XX,72,76,XX,82,86,XX,90,XX,XX,XX,XX,XX,XX,0423
05,12,32,XX,40,41,XX,42,XX,45,52,XX,53,60,63,78,XX,80,XX,86,XX,87,XX,XX,XX,XX,XX,0424
XX,04,05,10,13,XX,14,16,17,23,XX,33,XX,35,XX,59,77,78,XX,87,89,XX,XX,XX,XX,XX,XX,0425
XX,09,XX,10,XX,14,XX,25,32,34,40,XX,44,XX,48,56,80,81,XX,82,XX,84,86,XX,XX,XX,XX,0426
XX,08,10,25,26,XX,30,XX,35,XX,41,XX,42,XX,48,54,XX,60,68,71,75,84,XX,XX,XX,XX,XX,0427
01,XX,12,14,XX,19,33,36,40,XX,41,XX,50,XX,55,XX,58,68,XX,77,XX,78,XX,79,XX,XX,XX,0428
XX,10,XX,15,20,23,XX,28,XX,35,39,XX,52,59,XX,62,XX,67,84,XX,85,86,89,XX,XX,XX,XX,0429
03,XX,04,07,17,XX,27,30,36,XX,38,46,53,XX,54,60,XX,72,74,XX,75,XX,XX,XX,XX,XX,XX,0430
02,04,XX,06,13,XX,15,17,40,43,XX,68,XX,69,XX,80,XX,83,84,86,XX,88,XX,XX,XX,XX,XX,0431
07,11,XX,19,20,XX,24,XX,28,XX,33,XX,35,38,XX,44,XX,48,62,65,67,68,XX,XX,XX,XX,XX,0432
06,XX,08,XX,14,28,XX,34,XX,36,42,43,XX,49,55,58,71,XX,74,XX,78,84,XX,XX,XX,XX,XX,0433
XX,03,15,XX,18,XX,19,XX,22,30,43,47,49,XX,62,XX,73,75,87,89,90,XX,XX,XX,XX,XX,XX,0434
13,19,28,42,51,XX,55,XX,56,XX,57,59,62,XX,70,83,XX,86,XX,87,XX,89,XX,XX,XX,XX,XX,0435
01,02,XX,18,33,35,36,XX,45,XX,59,63,64,73,XX,74,81,87,XX,88,XX,XX,XX,XX,XX,XX,XX,0436
XX,13,XX,16,25,26,28,31,XX,38,XX,45,XX,58,73,75,79,81,XX,85,XX,87,XX,XX,XX,XX,XX,0437
02,06,08,21,XX,27,36,XX,39,51,58,XX,61,XX,63,66,74,75,XX,89,XX,XX,XX,XX,XX,XX,XX,0438
03,04,XX,12,17,XX,31,XX,34,44,XX,47,62,65,69,71,77,78,86,XX,XX,XX,XX,XX,XX,XX,XX,0439
XX,03,14,23,29,34,35,XX,47,XX,49,XX,52,XX,54,55,67,XX,72,XX,76,82,XX,XX,XX,XX,XX,0440
04,30,XX,33,34,37,39,42,45,47,XX,48,XX,51,XX,72,75,XX,80,XX,90,XX,XX,XX,XX,XX,XX,0441
06,11,12,16,XX,17,XX,27,36,XX,42,49,53,XX,57,68,73,XX,75,XX,81,XX,XX,XX,XX,XX,XX,0442
01,04,05,08,09,27,XX,29,XX,33,XX,37,XX,55,58,XX,61,XX,66,67,76,XX,XX,XX,XX,XX,XX,0443
XX,01,XX,05,XX,06,15,16,18,23,29,XX,34,39,XX,70,73,74,87,XX,90,XX,XX,XX,XX,XX,XX,0444
05,06,09,XX,12,14,XX,17,21,XX,28,42,XX,43,XX,45,XX,50,67,83,XX,87,XX,XX,XX,XX,XX,0445
XX,05,XX,16,XX,17,22,29,32,39,42,XX,45,XX,49,XX,58,62,XX,79,XX,80,XX,87,XX,XX,XX,0446
07,XX,08,XX,15,31,XX,34,36,XX,52,XX,53,67,74,XX,76,86,XX,87,89,XX,90,XX,XX,XX,XX,0447
07,10,XX,15,38,45,48,51,XX,60,64,XX,65,XX,75,XX,77,XX,78,XX,85,XX,87,XX,XX,XX,XX,0448
XX,01,05,XX,19,21,30,41,43,XX,45,XX,49,52,68,73,XX,75,XX,80,87,XX,XX,XX,XX,XX,XX,0449
04,15,XX,16,XX,19,20,XX,30,36,37,XX,39,XX,51,XX,59,XX,64,68,80,81,XX,XX,XX,XX,XX,0450
XX,11,12,13,XX,24,XX,47,XX,50,54,56,XX,58,68,77,XX,78,XX,79,88,XX,90,XX,XX,XX,XX,0451
01,XX,02,07,XX,17,18,23,40,42,XX,53,59,60,64,XX,65,XX,86,XX,89,XX,XX,XX,XX,XX,XX,0452
XX,07,11,XX,21,29,31,XX,35,XX,39,50,55,61,70,XX,73,81,86,88,XX,XX,XX,XX,XX,XX,XX,0453
05,14,33,38,XX,39,41,42,47,50,XX,55,67,XX,75,XX,83,85,XX,90,XX,XX,XX,XX,XX,XX,XX,0454
07,18,26,XX,36,XX,42,XX,44,XX,45,48,54,59,XX,60,XX,62,71,83,85,XX,XX,XX,XX,XX,XX,0455
XX,04,09,XX,14,29,30,34,XX,39,XX,43,48,55,XX,57,63,74,XX,77,83,XX,XX,XX,XX,XX,XX,0456
XX,09,XX,16,22,25,XX,28,XX,30,42,50,XX,56,58,XX,61,XX,68,XX,70,XX,74,XX,75,XX,XX,0457
XX,13,14,16,28,29,XX,36,42,43,XX,49,52,XX,56,XX,60,76,80,83,XX,XX,XX,XX,XX,XX,XX,0458
XX,16,20,23,XX,27,37,XX,39,43,51,57,XX,58,70,78,XX,80,85,89,XX,XX,XX,XX,XX,XX,XX,0459
XX,01,02,07,XX,08,XX,09,14,32,41,46,52,XX,63,XX,71,77,XX,79,XX,89,XX,XX,XX,XX,XX,0460
07,12,17,XX,19,25,29,32,XX,37,XX,38,XX,44,XX,45,XX,52,XX,56,XX,63,64,XX,XX,XX,XX,0461
04,13,15,XX,18,21,24,XX,26,50,52,XX,55,XX,65,XX,66,XX,71,72,XX,84,XX,XX,XX,XX,XX,0462
01,XX,12,XX,16,XX,22,XX,25,26,XX,32,XX,38,44,57,XX,60,73,74,78,81,XX,XX,XX,XX,XX,0463
03,XX,15,XX,16,17,21,XX,33,35,41,XX,46,50,XX,63,66,71,XX,75,87,XX,XX,XX,XX,XX,XX,0464
XX,09,10,23,XX,28,30,38,XX,39,42,59,XX,60,65,83,85,XX,88,89,XX,XX,XX,XX,XX,XX,XX,0465
06,XX,17,31,35,XX,38,43,XX,49,XX,53,58,63,65,69,74,79,XX,88,XX,XX,XX,XX,XX,XX,XX,0466
06,XX,07,11,23,33,34,XX,38,XX,43,46,XX,47,XX,50,XX,58,XX,63,72,85,XX,XX,XX,XX,XX,0467
XX,03,XX,05,XX,10,18,27,XX,28,29,XX,37,XX,38,49,54,XX,61,63,XX,64,XX,83,XX,XX,XX,0468
XX,04,XX,06,07,11,XX,17,XX,24,30,33,XX,38,40,XX,44,47,60,XX,83,XX,89,XX,XX,XX,XX,0469
XX,01,XX,02,XX,06,15,32,XX,35,XX,38,44,XX,47,59,XX,60,71,XX,76,85,87,XX,XX,XX,XX,0470
XX,11,12,XX,16,31,36,52,XX,59,60,XX,64,XX,68,74,76,XX,79,88,90,XX,XX,XX,XX,XX,XX,0471
03,10,19,XX,25,XX,27,30,XX,40,45,XX,49,XX,60,XX,61,62,64,81,86,XX,XX,XX,XX,XX,XX,0472
XX,04,10,23,25,29,XX,36,40,55,XX,67,70,XX,77,80,82,XX,83,XX,86,XX,XX,XX,XX,XX,XX,0473
13,XX,16,17,19,20,XX,28,XX,42,48,50,XX,53,XX,56,63,66,69,XX,76,XX,XX,XX,XX,XX,XX,0474
01,09,XX,10,11,34,XX,36,XX,37,40,XX,42,XX,58,65,XX,67,70,78,XX,86,XX,XX,XX,XX,XX,0475
01,XX,04,XX,05,07,10,XX,15,22,33,36,XX,37,43,XX,44,45,XX,60,61,XX,XX,XX,XX,XX,XX,0476
04,05,07,09,13,18,21,XX,31,50,53,XX,56,XX,63,XX,68,XX,78,88,XX,XX,XX,XX,XX,XX,XX,0477
04,XX,05,XX,06,09,20,XX,26,31,42,XX,43,46,XX,70,XX,72,XX,77,XX,79,84,XX,XX,XX,XX,0478
XX,05,06,XX,07,13,24,32,XX,33,XX,51,55,XX,61,XX,75,77,80,83,90,XX,XX,XX,XX,XX,XX,0479
XX,11,XX,14,17,22,29,43,XX,55,60,62,XX,63,68,XX,77,78,XX,79,XX,85,XX,XX,XX,XX,XX,0480
01,13,XX,25,XX,27,28,29,50,51,XX,53,XX,58,XX,69,XX,78,81,84,85,XX,XX,XX,XX,XX,XX,0481
04,10,XX,18,24,XX,29,36,52,59,XX,65,XX,68,XX,70,82,83,XX,84,85,XX,XX,XX,XX,XX,XX,0482
XX,04,XX,06,13,14,XX,17,XX,25,36,38,XX,47,XX,53,55,XX,65,69,75,XX,76,XX,XX,XX,XX,0483
07,09,XX,18,31,33,35,42,44,XX,55,XX,58,62,XX,66,XX,69,79,XX,86,XX,XX,XX,XX,XX,XX,0484
XX,01,XX,05,06,XX,12,16,25,27,29,44,XX,60,XX,63,XX,64,XX,67,68,XX,82,XX,XX,XX,XX,0485
01,XX,18,37,XX,38,XX,43,49,51,54,56,57,63,67,XX,68,70,79,XX,XX,XX,XX,XX,XX,XX,XX,0486
01,12,XX,17,XX,21,26,33,XX,35,37,43,XX,48,69,76,XX,79,82,88,XX,XX,XX,XX,XX,XX,XX,0487
XX,16,21,23,XX,24,XX,35,43,XX,44,XX,47,XX,59,XX,60,73,74,XX,75,80,XX,90,XX,XX,XX,0488
14,16,23,30,XX,31,XX,32,XX,43,44,XX,49,58,73,76,XX,81,XX,88,XX,89,XX,XX,XX,XX,XX,0489
XX,01,07,20,XX,31,XX,34,39,XX,40,XX,45,48,XX,53,XX,55,XX,58,61,78,87,XX,XX,XX,XX,0490
XX,15,XX,16,XX,17,25,41,48,51,XX,60,66,XX,68,71,77,XX,85,88,89,XX,XX,XX,XX,XX,XX,0491
04,05,08,11,XX,13,23,24,XX,27,XX,43,44,54,55,XX,65,68,XX,90,XX,XX,XX,XX,XX,XX,XX,0492
XX,07,12,XX,15,XX,22,24,27,37,46,49,XX,55,XX,56,XX,67,XX,70,XX,76,89,XX,XX,XX,XX,0493
XX,12,18,20,28,XX,39,XX,44,55,61,69,71,XX,73,XX,75,XX,79,80,87,XX,XX,XX,XX,XX,XX,0494
XX,05,12,13,16,XX,21,22,XX,26,35,XX,46,XX,47,XX,54,XX,64,67,79,81,XX,XX,XX,XX,XX,0495
04,XX,11,XX,13,22,XX,30,XX,38,46,53,54,55,XX,68,69,XX,72,74,XX,88,XX,XX,XX,XX,XX,0496
15,XX,16,19,29,XX,30,36,XX,42,XX,45,48,58,XX,61,62,XX,81,XX,85,89,XX,XX,XX,XX,XX,0497
XX,08,21,XX,23,XX,33,37,XX,42,44,50,XX,52,67,XX,68,XX,74,78,XX,82,XX,85,XX,XX,XX,0498
05,06,07,13,22,XX,26,XX,28,36,XX,44,45,XX,54,76,78,79,XX,83,XX,XX,XX,XX,XX,XX,XX,0499
